Filename,LabelId,Label,xmin,ymin,xmax,ymax
2519.jpg,1,Hand,725,698,815,718
2519.jpg,1,Hand,676,386,788,518
2519.jpg,1,Hand,462,285,512,420
2556.jpg,1,Hand,682,452,791,588
2556.jpg,1,Hand,566,165,787,300
2566.jpg,1,Hand,624,616,820,718
2566.jpg,1,Hand,666,415,776,550
2566.jpg,1,Hand,350,147,514,332
2568.jpg,1,Hand,310,652,441,719
2568.jpg,1,Hand,661,399,771,529
2568.jpg,1,Hand,347,138,520,323
2569.jpg,1,Hand,266,614,439,717
2569.jpg,1,Hand,661,398,770,529
2569.jpg,1,Hand,348,125,522,318
2588.jpg,1,Hand,661,655,777,718
2588.jpg,1,Hand,697,400,809,528
2588.jpg,1,Hand,416,147,545,331
2652.jpg,1,Hand,678,110,1110,342
2652.jpg,1,Hand,770,489,843,643
2652.jpg,1,Hand,459,469,608,646
0012.jpg,1,Hand,690,303,823,407
0070.jpg,1,Hand,696,235,828,326
0070.jpg,1,Hand,414,214,514,345
0072.jpg,1,Hand,694,235,825,330
0072.jpg,1,Hand,419,222,518,352
0094.jpg,1,Hand,679,260,813,358
0094.jpg,1,Hand,399,250,497,377
0099.jpg,1,Hand,679,273,815,371
0099.jpg,1,Hand,397,256,501,392
0141.jpg,1,Hand,616,123,876,460
0179.jpg,1,Hand,679,324,785,426
0179.jpg,1,Hand,777,133,995,540
0206.jpg,1,Hand,681,349,792,453
0206.jpg,1,Hand,499,46,666,186
0228.jpg,1,Hand,594,457,870,718
0228.jpg,1,Hand,652,394,764,491
0228.jpg,1,Hand,378,95,607,233
0251.jpg,1,Hand,565,373,840,712
0251.jpg,1,Hand,677,375,766,438
0251.jpg,1,Hand,383,396,469,532
0290.jpg,1,Hand,599,318,872,682
0290.jpg,1,Hand,719,347,800,396
0290.jpg,1,Hand,427,360,503,498
0300.jpg,1,Hand,601,320,885,701
0300.jpg,1,Hand,713,345,800,394
0300.jpg,1,Hand,433,358,505,502
0307.jpg,1,Hand,605,322,889,703
0307.jpg,1,Hand,715,345,804,392
0307.jpg,1,Hand,427,360,510,500
0344.jpg,1,Hand,580,407,851,718
0344.jpg,1,Hand,739,360,836,462
0344.jpg,1,Hand,442,362,529,506
0386.jpg,1,Hand,847,464,1099,718
0386.jpg,1,Hand,739,343,840,453
0386.jpg,1,Hand,446,339,535,481
0399.jpg,1,Hand,618,4,938,405
0399.jpg,1,Hand,609,290,734,392
0399.jpg,1,Hand,349,320,416,447
0411.jpg,1,Hand,537,0,889,309
0411.jpg,1,Hand,662,299,760,398
0411.jpg,1,Hand,387,326,455,453
0419.jpg,1,Hand,571,0,908,354
0419.jpg,1,Hand,669,301,777,402
0419.jpg,1,Hand,389,326,472,449
0425.jpg,1,Hand,580,0,929,371
0425.jpg,1,Hand,677,299,779,402
0425.jpg,1,Hand,404,322,472,447
0526.jpg,1,Hand,643,496,796,597
0526.jpg,1,Hand,296,104,499,315
0668.jpg,1,Hand,741,405,955,718
0668.jpg,1,Hand,760,313,885,415
0668.jpg,1,Hand,469,315,539,445
0674.jpg,1,Hand,830,424,1039,716
0674.jpg,1,Hand,764,339,887,441
0674.jpg,1,Hand,478,337,554,470
0684.jpg,1,Hand,815,373,1039,718
0684.jpg,1,Hand,666,324,792,421
0684.jpg,1,Hand,387,330,461,462
0685.jpg,1,Hand,785,354,1010,718
0685.jpg,1,Hand,633,322,758,424
0685.jpg,1,Hand,353,328,431,466
0696.jpg,1,Hand,652,294,974,716
0696.jpg,1,Hand,698,318,806,413
0696.jpg,1,Hand,416,326,493,457
0757.jpg,1,Hand,601,330,878,714
0757.jpg,1,Hand,787,322,885,407
0757.jpg,1,Hand,474,324,563,457
0782.jpg,1,Hand,260,680,467,718
0782.jpg,1,Hand,419,10,728,320
0782.jpg,1,Hand,457,220,573,330
0793.jpg,1,Hand,268,652,522,718
0793.jpg,1,Hand,478,2,705,241
0793.jpg,1,Hand,484,190,609,311
0838.jpg,1,Hand,535,55,864,447
0838.jpg,1,Hand,637,345,726,451
0838.jpg,1,Hand,353,362,440,500
0885.jpg,1,Hand,647,644,868,718
0885.jpg,1,Hand,669,383,813,519
0912.jpg,1,Hand,662,631,870,718
0912.jpg,1,Hand,669,368,811,506
0926.jpg,1,Hand,656,629,876,718
0926.jpg,1,Hand,666,368,802,504
0957.jpg,1,Hand,639,580,853,718
0957.jpg,1,Hand,658,328,794,464
0957.jpg,1,Hand,637,176,666,224
0993.jpg,1,Hand,586,553,811,718
0993.jpg,1,Hand,669,286,808,417
0993.jpg,1,Hand,296,2,497,125
1016.jpg,1,Hand,550,229,815,551
1016.jpg,1,Hand,283,0,586,171
1028.jpg,1,Hand,508,254,743,616
1028.jpg,1,Hand,707,294,770,443
1028.jpg,1,Hand,260,195,397,352
1069.jpg,1,Hand,580,326,811,714
1069.jpg,1,Hand,313,356,419,510
1075.jpg,1,Hand,495,299,741,710
1075.jpg,1,Hand,696,354,804,500
1075.jpg,1,Hand,327,352,442,510
1094.jpg,1,Hand,497,269,764,680
1094.jpg,1,Hand,743,388,866,540
1094.jpg,1,Hand,385,375,497,525
1097.jpg,1,Hand,499,273,800,714
1097.jpg,1,Hand,764,392,870,540
1097.jpg,1,Hand,395,362,505,523
1109.jpg,1,Hand,419,0,889,248
1109.jpg,1,Hand,762,373,908,500
1109.jpg,1,Hand,433,326,556,464
1153.jpg,1,Hand,395,0,584,241
1153.jpg,1,Hand,732,326,866,462
1153.jpg,1,Hand,406,294,522,447
1167.jpg,1,Hand,141,0,465,258
1167.jpg,1,Hand,707,349,840,494
1167.jpg,1,Hand,372,337,501,489
1174.jpg,1,Hand,474,0,658,108
1174.jpg,1,Hand,698,453,832,604
1174.jpg,1,Hand,361,430,497,589
1207.jpg,1,Hand,647,12,1037,250
1207.jpg,1,Hand,751,472,895,627
1207.jpg,1,Hand,416,438,554,583
1249.jpg,1,Hand,171,680,370,718
1249.jpg,1,Hand,577,339,864,718
1249.jpg,1,Hand,662,269,804,371
1249.jpg,1,Hand,338,154,459,305
1289.jpg,1,Hand,503,650,732,718
1289.jpg,1,Hand,633,299,775,424
1289.jpg,1,Hand,279,184,389,347
1298.jpg,1,Hand,539,663,747,718
1298.jpg,1,Hand,645,296,789,438
1298.jpg,1,Hand,306,193,402,354
1326.jpg,1,Hand,582,691,741,718
1326.jpg,1,Hand,666,311,806,447
1326.jpg,1,Hand,319,197,425,362
1328.jpg,1,Hand,575,693,736,718
1328.jpg,1,Hand,660,311,806,445
1328.jpg,1,Hand,323,188,427,358
1339.jpg,1,Hand,616,697,736,718
1339.jpg,1,Hand,679,318,825,455
1339.jpg,1,Hand,344,199,444,366
1348.jpg,1,Hand,635,703,728,718
1348.jpg,1,Hand,679,318,828,457
1348.jpg,1,Hand,340,195,442,371
1368.jpg,1,Hand,690,322,838,462
1368.jpg,1,Hand,363,193,465,362
1438.jpg,1,Hand,715,341,857,479
1438.jpg,1,Hand,340,165,486,332
1442.jpg,1,Hand,713,345,859,479
1442.jpg,1,Hand,342,165,491,337
1486.jpg,1,Hand,698,379,851,513
1486.jpg,1,Hand,319,212,488,352
1533.jpg,1,Hand,650,438,792,595
1533.jpg,1,Hand,353,358,440,491
1562.jpg,1,Hand,554,394,813,716
1562.jpg,1,Hand,753,368,840,532
1562.jpg,1,Hand,391,349,484,483
1617.jpg,1,Hand,660,282,959,716
1617.jpg,1,Hand,736,303,847,449
1617.jpg,1,Hand,419,263,493,402
1621.jpg,1,Hand,747,335,986,712
1621.jpg,1,Hand,719,309,861,443
1621.jpg,1,Hand,408,265,499,411
1631.jpg,1,Hand,749,332,1046,710
1631.jpg,1,Hand,715,354,861,491
1631.jpg,1,Hand,410,339,495,470
1684.jpg,1,Hand,427,95,611,388
1684.jpg,1,Hand,597,123,870,508
1684.jpg,1,Hand,753,421,866,568
1684.jpg,1,Hand,480,371,590,538
1730.jpg,1,Hand,370,161,544,487
1730.jpg,1,Hand,597,104,813,506
1730.jpg,1,Hand,800,326,931,555
1755.jpg,1,Hand,391,246,546,585
1755.jpg,1,Hand,597,241,868,652
1755.jpg,1,Hand,792,413,976,710
1759.jpg,1,Hand,419,201,641,530
1759.jpg,1,Hand,597,250,853,665
1759.jpg,1,Hand,796,347,919,635
1759.jpg,1,Hand,340,235,488,457
1812.jpg,1,Hand,92,487,336,716
1812.jpg,1,Hand,914,619,1152,718
1812.jpg,1,Hand,616,267,815,510
1812.jpg,1,Hand,323,275,419,525
1832.jpg,1,Hand,145,563,429,718
1832.jpg,1,Hand,588,559,794,718
1832.jpg,1,Hand,675,263,849,426
1832.jpg,1,Hand,370,246,484,430
1834.jpg,1,Hand,149,574,370,718
1834.jpg,1,Hand,599,530,794,718
1834.jpg,1,Hand,675,263,832,405
1834.jpg,1,Hand,346,233,482,430
1903.jpg,1,Hand,238,161,633,453
1903.jpg,1,Hand,745,0,1228,347
1903.jpg,1,Hand,724,352,931,519
1903.jpg,1,Hand,363,87,609,190
1920.jpg,1,Hand,192,231,616,570
1920.jpg,1,Hand,978,125,1279,652
1920.jpg,1,Hand,717,400,914,574
1920.jpg,1,Hand,361,55,611,220
1935.jpg,1,Hand,52,318,478,676
1935.jpg,1,Hand,1159,486,1279,718
1935.jpg,1,Hand,660,445,872,642
1935.jpg,1,Hand,264,197,533,347
1961.jpg,1,Hand,1,101,300,479
1961.jpg,1,Hand,751,186,1101,538
1961.jpg,1,Hand,811,301,906,375
1961.jpg,1,Hand,349,275,499,485
1968.jpg,1,Hand,160,74,516,309
1968.jpg,1,Hand,605,137,953,424
1968.jpg,1,Hand,707,383,866,506
1968.jpg,1,Hand,353,328,488,500
1982.jpg,1,Hand,378,108,611,273
1982.jpg,1,Hand,565,110,866,347
1982.jpg,1,Hand,711,383,800,527
2034.jpg,1,Hand,12,680,185,716
2034.jpg,1,Hand,616,563,881,718
2034.jpg,1,Hand,694,292,876,445
2034.jpg,1,Hand,357,6,639,218
2042.jpg,1,Hand,69,583,332,718
2042.jpg,1,Hand,683,472,957,718
2042.jpg,1,Hand,766,233,950,394
2067.jpg,1,Hand,188,546,463,716
2067.jpg,1,Hand,635,525,876,718
2067.jpg,1,Hand,584,222,747,377
2079.jpg,1,Hand,264,549,567,718
2079.jpg,1,Hand,482,466,828,718
2079.jpg,1,Hand,698,313,842,474
2087.jpg,1,Hand,522,614,804,716
2087.jpg,1,Hand,705,398,857,555
2087.jpg,1,Hand,448,8,656,152
2107.jpg,1,Hand,715,421,872,593
2107.jpg,1,Hand,414,0,745,290
2115.jpg,1,Hand,313,693,414,718
2115.jpg,1,Hand,508,646,741,718
2115.jpg,1,Hand,690,468,885,646
2115.jpg,1,Hand,308,229,499,358
2143.jpg,1,Hand,215,53,584,299
2143.jpg,1,Hand,535,15,989,237
2143.jpg,1,Hand,696,398,868,574
2154.jpg,1,Hand,107,40,463,381
2154.jpg,1,Hand,652,0,1080,277
2154.jpg,1,Hand,669,364,849,513
2157.jpg,1,Hand,1,159,321,544
2157.jpg,1,Hand,779,63,1118,517
2157.jpg,1,Hand,662,343,836,485
2228.jpg,1,Hand,709,328,902,500
2228.jpg,1,Hand,635,235,683,265
2240.jpg,1,Hand,732,432,917,593
2240.jpg,1,Hand,450,157,679,271
2251.jpg,1,Hand,736,441,912,599
2251.jpg,1,Hand,412,349,514,536
2257.jpg,1,Hand,719,485,876,642
2257.jpg,1,Hand,431,434,505,606
2276.jpg,1,Hand,20,676,277,718
2276.jpg,1,Hand,703,646,885,718
2276.jpg,1,Hand,658,392,832,538
2276.jpg,1,Hand,635,307,700,445
2378.jpg,1,Hand,224,699,300,718
2378.jpg,1,Hand,724,623,965,716
2378.jpg,1,Hand,698,343,885,508
2378.jpg,1,Hand,281,2,505,78
2380.jpg,1,Hand,232,691,317,718
2380.jpg,1,Hand,709,614,961,718
2380.jpg,1,Hand,694,341,881,502
2380.jpg,1,Hand,287,0,525,72
2429.jpg,1,Hand,145,697,294,718
2429.jpg,1,Hand,482,366,787,718
2429.jpg,1,Hand,717,320,866,464
2429.jpg,1,Hand,393,275,465,409
2511.jpg,1,Hand,522,279,828,657
2511.jpg,1,Hand,798,373,900,536
2511.jpg,1,Hand,425,328,499,457
2531.jpg,1,Hand,393,40,823,405
2531.jpg,1,Hand,493,322,571,419
2546.jpg,1,Hand,270,700,389,718
2546.jpg,1,Hand,376,51,541,303
2547.jpg,1,Hand,270,702,389,718
2547.jpg,1,Hand,374,48,535,320
2605.jpg,1,Hand,529,684,679,718
2605.jpg,1,Hand,650,305,823,445
2605.jpg,1,Hand,378,246,446,368
2616.jpg,1,Hand,643,303,785,472
2630.jpg,1,Hand,662,275,806,419
2642.jpg,1,Hand,658,311,811,434
0038.jpg,1,Hand,254,578,391,718
0039.jpg,1,Hand,282,570,411,714
0075.jpg,1,Hand,262,549,439,716
0078.jpg,1,Hand,261,561,436,717
0139.jpg,1,Hand,109,320,387,573
0139.jpg,1,Hand,258,540,637,712
0139.jpg,1,Hand,671,65,783,283
0198.jpg,1,Hand,118,429,460,716
0198.jpg,1,Hand,518,138,782,345
0229.jpg,1,Hand,200,371,528,718
0229.jpg,1,Hand,543,559,740,718
0235.jpg,1,Hand,195,367,526,713
0235.jpg,1,Hand,547,564,745,718
0277.jpg,1,Hand,591,297,696,497
0307.jpg,1,Hand,597,383,696,609
0315.jpg,1,Hand,600,363,695,586
0353.jpg,1,Hand,612,383,725,610
0353.jpg,1,Hand,170,493,503,717
0363.jpg,1,Hand,709,330,1097,718
0363.jpg,1,Hand,581,81,703,287
0363.jpg,1,Hand,131,176,485,391
0414.jpg,1,Hand,164,638,406,718
0414.jpg,1,Hand,567,600,824,718
0414.jpg,1,Hand,551,65,719,305
0414.jpg,1,Hand,113,212,465,433
0446.jpg,1,Hand,656,663,754,716
0446.jpg,1,Hand,402,0,663,180
0446.jpg,1,Hand,152,2,399,179
0457.jpg,1,Hand,514,23,707,202
0457.jpg,1,Hand,203,15,432,226
0487.jpg,1,Hand,280,567,431,718
0487.jpg,1,Hand,544,208,634,351
0487.jpg,1,Hand,251,202,370,361
0496.jpg,1,Hand,298,585,435,717
0496.jpg,1,Hand,601,371,629,449
0496.jpg,1,Hand,375,376,419,465
0510.jpg,1,Hand,317,602,443,716
0510.jpg,1,Hand,618,383,642,452
0510.jpg,1,Hand,386,395,428,481
0515.jpg,1,Hand,317,609,452,717
0515.jpg,1,Hand,633,382,660,453
0515.jpg,1,Hand,395,402,435,479
0526.jpg,1,Hand,327,635,459,718
0526.jpg,1,Hand,643,409,663,472
0526.jpg,1,Hand,404,415,447,501
0558.jpg,1,Hand,2,251,581,718
0558.jpg,1,Hand,473,378,1052,713
0558.jpg,1,Hand,403,494,472,584
0582.jpg,1,Hand,175,271,560,510
0582.jpg,1,Hand,506,311,877,717
0582.jpg,1,Hand,423,498,510,629
0617.jpg,1,Hand,653,371,762,512
0617.jpg,1,Hand,416,466,478,589
0638.jpg,1,Hand,579,196,744,395
0638.jpg,1,Hand,180,248,328,435
0693.jpg,1,Hand,539,507,795,718
0693.jpg,1,Hand,472,0,667,180
0693.jpg,1,Hand,59,48,263,283
0697.jpg,1,Hand,525,506,786,714
0697.jpg,1,Hand,463,2,662,169
0697.jpg,1,Hand,53,48,243,280
0721.jpg,1,Hand,84,588,325,718
0721.jpg,1,Hand,534,573,791,718
0721.jpg,1,Hand,437,3,653,208
0721.jpg,1,Hand,40,109,222,349
0795.jpg,1,Hand,32,557,311,718
0795.jpg,1,Hand,535,647,732,718
0795.jpg,1,Hand,528,0,711,188
0795.jpg,1,Hand,104,28,341,297
0799.jpg,1,Hand,43,526,332,717
0799.jpg,1,Hand,521,638,738,718
0799.jpg,1,Hand,501,4,693,161
0799.jpg,1,Hand,82,7,333,276
0809.jpg,1,Hand,112,522,389,717
0809.jpg,1,Hand,647,662,788,718
0809.jpg,1,Hand,616,2,792,173
0809.jpg,1,Hand,220,19,451,278
0810.jpg,1,Hand,104,518,379,718
0810.jpg,1,Hand,660,665,800,718
0810.jpg,1,Hand,633,3,812,172
0810.jpg,1,Hand,240,22,463,289
0813.jpg,1,Hand,71,514,362,717
0813.jpg,1,Hand,688,683,817,717
0813.jpg,1,Hand,670,0,862,196
0813.jpg,1,Hand,279,33,525,303
0878.jpg,1,Hand,437,202,816,532
0878.jpg,1,Hand,468,366,548,402
0904.jpg,1,Hand,598,252,939,610
0904.jpg,1,Hand,528,355,630,512
0910.jpg,1,Hand,713,247,1023,664
0910.jpg,1,Hand,588,427,684,590
0940.jpg,1,Hand,526,318,964,561
0940.jpg,1,Hand,621,584,656,687
1110.jpg,1,Hand,569,317,679,504
1110.jpg,1,Hand,141,406,456,605
1133.jpg,1,Hand,676,643,952,716
1133.jpg,1,Hand,561,272,672,445
1133.jpg,1,Hand,133,346,449,553
1157.jpg,1,Hand,565,27,674,226
1157.jpg,1,Hand,133,62,452,313
1194.jpg,1,Hand,303,680,457,718
1194.jpg,1,Hand,576,592,804,718
1194.jpg,1,Hand,478,55,630,247
1194.jpg,1,Hand,113,157,353,351
1209.jpg,1,Hand,585,672,752,718
1209.jpg,1,Hand,531,189,658,358
1209.jpg,1,Hand,179,247,428,436
1216.jpg,1,Hand,584,673,761,718
1216.jpg,1,Hand,532,185,662,361
1216.jpg,1,Hand,184,237,403,432
1249.jpg,1,Hand,5,564,375,718
1249.jpg,1,Hand,544,243,670,427
1249.jpg,1,Hand,156,268,389,453
1266.jpg,1,Hand,592,285,716,478
1266.jpg,1,Hand,184,295,416,491
1270.jpg,1,Hand,593,287,715,486
1270.jpg,1,Hand,181,295,408,499
1338.jpg,1,Hand,200,502,437,718
1338.jpg,1,Hand,515,656,601,714
1338.jpg,1,Hand,522,384,672,567
1338.jpg,1,Hand,6,188,135,424
1390.jpg,1,Hand,141,497,393,712
1390.jpg,1,Hand,519,681,565,714
1390.jpg,1,Hand,576,391,612,490
1390.jpg,1,Hand,341,423,381,498
1409.jpg,1,Hand,155,478,404,679
1409.jpg,1,Hand,532,685,580,718
1409.jpg,1,Hand,598,391,631,466
1409.jpg,1,Hand,358,423,404,489
1410.jpg,1,Hand,170,481,407,675
1410.jpg,1,Hand,528,695,579,718
1410.jpg,1,Hand,601,384,629,460
1410.jpg,1,Hand,354,423,402,487
1434.jpg,1,Hand,27,248,284,449
1434.jpg,1,Hand,618,399,658,474
1434.jpg,1,Hand,377,433,420,506
1437.jpg,1,Hand,7,122,232,386
1437.jpg,1,Hand,576,679,740,718
1437.jpg,1,Hand,629,420,659,481
1437.jpg,1,Hand,390,441,430,520
1471.jpg,1,Hand,28,160,457,535
1471.jpg,1,Hand,461,424,816,717
1471.jpg,1,Hand,414,462,484,568
1497.jpg,1,Hand,609,305,786,667
1497.jpg,1,Hand,305,508,437,718
1506.jpg,1,Hand,620,311,788,651
1506.jpg,1,Hand,357,444,513,716
1545.jpg,1,Hand,191,658,377,717
1545.jpg,1,Hand,552,338,745,598
1545.jpg,1,Hand,267,435,539,717
1577.jpg,1,Hand,113,303,567,573
1577.jpg,1,Hand,548,555,883,717
1577.jpg,1,Hand,560,386,753,677
1577.jpg,1,Hand,323,499,525,713
1610.jpg,1,Hand,105,246,548,527
1610.jpg,1,Hand,647,179,815,380
1610.jpg,1,Hand,184,477,320,541
1644.jpg,1,Hand,3,601,255,714
1644.jpg,1,Hand,563,153,749,404
1644.jpg,1,Hand,204,394,370,549
1711.jpg,1,Hand,428,301,559,396
1711.jpg,1,Hand,76,218,284,431
1758.jpg,1,Hand,137,487,546,718
1758.jpg,1,Hand,604,494,1033,716
1758.jpg,1,Hand,427,362,589,487
1758.jpg,1,Hand,114,578,205,717
1780.jpg,1,Hand,43,328,423,717
1780.jpg,1,Hand,608,399,990,710
1780.jpg,1,Hand,546,204,692,375
1836.jpg,1,Hand,154,519,382,718
1836.jpg,1,Hand,560,391,953,651
1836.jpg,1,Hand,662,588,712,659
1852.jpg,1,Hand,317,395,536,717
1852.jpg,1,Hand,540,400,971,713
1852.jpg,1,Hand,35,497,225,718
1874.jpg,1,Hand,514,266,733,466
1874.jpg,1,Hand,150,292,514,596
1904.jpg,1,Hand,548,318,610,449
1904.jpg,1,Hand,28,607,208,718
1967.jpg,1,Hand,626,247,1120,523
1967.jpg,1,Hand,486,247,634,373
1967.jpg,1,Hand,341,223,473,388
1978.jpg,1,Hand,609,111,765,284
1978.jpg,1,Hand,257,152,527,362
1980.jpg,1,Hand,616,123,766,291
1980.jpg,1,Hand,253,161,535,390
2012.jpg,1,Hand,514,390,989,716
2012.jpg,1,Hand,94,544,247,718
2014.jpg,1,Hand,463,305,932,712
2014.jpg,1,Hand,131,560,270,718
2031.jpg,1,Hand,503,355,961,718
2031.jpg,1,Hand,203,466,377,689
2071.jpg,1,Hand,587,143,835,369
2071.jpg,1,Hand,274,536,513,718
2109.jpg,1,Hand,1,390,419,717
2109.jpg,1,Hand,614,450,699,623
2138.jpg,1,Hand,6,284,437,585
2138.jpg,1,Hand,540,584,893,718
2138.jpg,1,Hand,647,534,696,593
2138.jpg,1,Hand,218,632,407,718
2183.jpg,1,Hand,732,506,833,717
2183.jpg,1,Hand,304,557,414,716
2186.jpg,1,Hand,712,514,807,717
2186.jpg,1,Hand,305,567,412,713
2220.jpg,1,Hand,416,490,536,718
2220.jpg,1,Hand,1,618,208,712
2237.jpg,1,Hand,551,332,703,648
2237.jpg,1,Hand,46,524,266,718
2272.jpg,1,Hand,622,648,901,718
2272.jpg,1,Hand,433,336,667,584
2272.jpg,1,Hand,113,576,466,718
2323.jpg,1,Hand,707,672,794,718
2323.jpg,1,Hand,523,264,656,486
2323.jpg,1,Hand,141,349,476,551
2374.jpg,1,Hand,1,242,86,718
2374.jpg,1,Hand,630,330,902,718
2374.jpg,1,Hand,523,271,667,498
2374.jpg,1,Hand,115,345,430,556
2391.jpg,1,Hand,499,486,860,718
2391.jpg,1,Hand,447,341,605,561
2391.jpg,1,Hand,14,442,357,651
2393.jpg,1,Hand,1,664,163,713
2393.jpg,1,Hand,468,425,891,718
2393.jpg,1,Hand,466,358,627,584
2393.jpg,1,Hand,36,449,373,664
2416.jpg,1,Hand,699,551,1106,716
2416.jpg,1,Hand,544,225,759,412
2416.jpg,1,Hand,109,238,390,450
2427.jpg,1,Hand,700,506,1122,718
2427.jpg,1,Hand,496,189,719,417
2427.jpg,1,Hand,212,175,488,396
2433.jpg,1,Hand,663,515,1037,716
2433.jpg,1,Hand,502,168,712,406
2433.jpg,1,Hand,214,135,488,370
2447.jpg,1,Hand,641,693,779,718
2447.jpg,1,Hand,510,136,711,379
2447.jpg,1,Hand,230,139,532,373
2477.jpg,1,Hand,257,573,452,718
2477.jpg,1,Hand,675,524,938,718
2477.jpg,1,Hand,712,218,796,376
2477.jpg,1,Hand,323,246,469,423
2481.jpg,1,Hand,295,539,484,718
2481.jpg,1,Hand,691,548,956,718
2481.jpg,1,Hand,370,291,513,448
2484.jpg,1,Hand,336,469,534,712
2484.jpg,1,Hand,709,543,960,718
2484.jpg,1,Hand,389,313,548,466
2498.jpg,1,Hand,332,436,560,714
2498.jpg,1,Hand,732,495,986,718
2498.jpg,1,Hand,344,340,506,457
2499.jpg,1,Hand,337,440,568,714
2499.jpg,1,Hand,717,485,980,718
2499.jpg,1,Hand,345,340,503,452
2535.jpg,1,Hand,210,531,394,716
2535.jpg,1,Hand,532,376,840,718
2535.jpg,1,Hand,313,369,466,522
2565.jpg,1,Hand,224,585,408,718
2565.jpg,1,Hand,653,229,1047,717
2565.jpg,1,Hand,305,413,456,577
2579.jpg,1,Hand,230,632,415,718
2579.jpg,1,Hand,564,150,1056,383
2579.jpg,1,Hand,304,460,459,623
2617.jpg,1,Hand,213,627,406,718
2617.jpg,1,Hand,534,155,1072,384
2617.jpg,1,Hand,700,365,819,547
2617.jpg,1,Hand,298,362,514,632
2691.jpg,1,Hand,146,532,333,717
2691.jpg,1,Hand,631,536,825,718
2691.jpg,1,Hand,593,179,757,345
2691.jpg,1,Hand,210,201,342,440
0009.jpg,1,Hand,563,396,765,622
0009.jpg,1,Hand,349,436,378,526
0057.jpg,1,Hand,540,406,730,654
0057.jpg,1,Hand,341,419,374,506
0156.jpg,1,Hand,56,506,328,714
0156.jpg,1,Hand,622,469,770,691
0156.jpg,1,Hand,534,433,601,522
0205.jpg,1,Hand,23,555,302,718
0205.jpg,1,Hand,518,408,703,570
0206.jpg,1,Hand,94,623,333,718
0206.jpg,1,Hand,519,424,697,586
0207.jpg,1,Hand,187,680,305,718
0207.jpg,1,Hand,535,429,708,590
0229.jpg,1,Hand,503,333,684,552
0273.jpg,1,Hand,112,334,422,700
0273.jpg,1,Hand,587,392,757,544
0273.jpg,1,Hand,302,436,354,503
0292.jpg,1,Hand,90,334,400,681
0292.jpg,1,Hand,591,465,753,614
0292.jpg,1,Hand,305,519,381,585
0314.jpg,1,Hand,97,440,412,713
0314.jpg,1,Hand,580,468,753,627
0314.jpg,1,Hand,290,469,349,586
0332.jpg,1,Hand,154,458,469,714
0332.jpg,1,Hand,534,424,876,693
0356.jpg,1,Hand,106,479,449,714
0356.jpg,1,Hand,522,433,860,713
0356.jpg,1,Hand,692,461,850,601
0363.jpg,1,Hand,105,472,443,713
0363.jpg,1,Hand,505,432,852,717
0363.jpg,1,Hand,724,80,861,301
0363.jpg,1,Hand,325,256,452,400
0414.jpg,1,Hand,52,508,390,714
0414.jpg,1,Hand,494,449,852,710
0414.jpg,1,Hand,699,515,814,618
0422.jpg,1,Hand,7,534,317,718
0422.jpg,1,Hand,482,465,829,718
0422.jpg,1,Hand,693,528,806,639
0423.jpg,1,Hand,1,526,307,714
0423.jpg,1,Hand,484,465,847,718
0423.jpg,1,Hand,700,523,807,627
0455.jpg,1,Hand,121,380,404,716
0455.jpg,1,Hand,530,311,783,614
0455.jpg,1,Hand,605,631,683,716
0493.jpg,1,Hand,581,564,804,718
0495.jpg,1,Hand,579,586,744,718
0512.jpg,1,Hand,555,503,741,718
0524.jpg,1,Hand,558,503,754,718
0544.jpg,1,Hand,564,382,811,535
0544.jpg,1,Hand,558,370,592,399
0578.jpg,1,Hand,460,148,823,395
0578.jpg,1,Hand,255,146,518,314
0668.jpg,1,Hand,43,395,428,713
0668.jpg,1,Hand,528,371,868,713
0668.jpg,1,Hand,328,508,391,667
0670.jpg,1,Hand,55,396,419,713
0670.jpg,1,Hand,510,366,868,718
0670.jpg,1,Hand,316,518,398,667
0693.jpg,1,Hand,18,416,393,709
0693.jpg,1,Hand,477,369,848,718
0693.jpg,1,Hand,701,4,803,169
0693.jpg,1,Hand,316,609,393,718
0703.jpg,1,Hand,9,424,374,717
0703.jpg,1,Hand,477,374,847,716
0703.jpg,1,Hand,683,24,792,226
0703.jpg,1,Hand,313,610,394,718
0727.jpg,1,Hand,2,365,280,716
0727.jpg,1,Hand,510,382,882,714
0727.jpg,1,Hand,627,662,719,718
0727.jpg,1,Hand,312,572,385,717
0739.jpg,1,Hand,90,157,474,528
0739.jpg,1,Hand,464,130,796,454
0739.jpg,1,Hand,638,630,744,718
0739.jpg,1,Hand,324,582,389,716
0761.jpg,1,Hand,94,267,406,564
0761.jpg,1,Hand,552,246,791,494
0761.jpg,1,Hand,641,640,752,718
0761.jpg,1,Hand,320,577,400,718
0763.jpg,1,Hand,96,272,404,592
0763.jpg,1,Hand,543,247,782,493
0763.jpg,1,Hand,643,634,750,718
0763.jpg,1,Hand,320,580,398,718
0799.jpg,1,Hand,90,318,391,646
0799.jpg,1,Hand,556,275,796,527
0799.jpg,1,Hand,646,560,732,718
0799.jpg,1,Hand,381,603,403,660
0804.jpg,1,Hand,96,320,402,640
0804.jpg,1,Hand,554,267,792,527
0804.jpg,1,Hand,629,544,730,717
0804.jpg,1,Hand,379,594,402,669
0812.jpg,1,Hand,94,292,375,650
0812.jpg,1,Hand,554,254,790,528
